-5.530884899655188, -6.949751013245351, -8.384162302489813, -9.831057974689843, -11.287331472253305, -12.749838745515774, -14.215406629195472, -15.680841298030323, -17.142936776962515, -18.59848348108975, -20.044276760569403, -21.47712542567993, -22.893860227347222, -24.29134226862932, -25.666471322898605, -27.016194034793514, -28.33751198041436, -29.627489563705048, -30.883261726510533, -32.10204145041023, -33.28112702909876, -34.41790909083266, -35.50987735126186, -36.554627077820406, -37.54986524777436, -38.49341638298751, -39.383228045488394, -40.217375978982254, -40.994068882564704, -41.71165280403611, -42.36861514139664, -42.96358824232201, -43.49535259265292, -43.9628395862036, -44.365133869474434, -44.701475256154986, -44.97126020761741, -45.17404287691582, -45.30953571513152, -45.377609640220555, -45.37829376984241, -45.31177472094188, -45.17839548016557, -44.97865385044819, -44.71320048037552, -44.38283648414178, -43.98851066113012, -43.53131632529827, -43.01248775568658, -42.433396280451326, -41.79554600786689, -41.10056921874356, -40.35022143565099, -39.54637618523723, -38.69101947076814, -37.78624397279994, -36.83424299661814, -35.837304185737274, -34.79780302135328, -33.71819612817374, -32.60101440751173, -31.448856018933302, -30.26437923206755, -29.050295170455577, -27.809360469493217, -26.544369870645745, -25.25814877415954, -23.953545772463517, -22.63342518637079, -21.30065962601579, -19.958122598237576, -18.608681181816358, -17.255188791603516, -15.900478052156267, -14.547353800993333, -13.19858624103041, -11.856904261141505, -10.52498894312405, -9.205467272611276, -7.90090607070784, -6.613806162292446, -5.346596796061531, -4.101630330471604, -2.8811771987860477, -1.6874211654361524, -0.5224548848906547, 0.6117242268349465, 1.7132177989681132, 2.780229983111374, 3.811070593880948, 4.804157907343324, 5.758021112693445, 6.671302413758371, 7.542758778078056, 8.371263332451797, 9.155806404999389, 9.895496214919753, 10.589559212256262, 11.237340071093533, 11.838301340696937, 12.392022760176834, 12.89820024330348, 13.356644541102753, 13.767279590853795, 14.130140561035665, 14.44537160268902, 14.713223318509185, 14.934049961804407, 15.108306378228642, 15.236544703905096, 15.31941083423725, 15.357640678306586, 15.352056214321472, 15.303561362077666, 15.213137688836113, 15.081839965403304, 14.91079158952603, 14.701179893966264, 14.45425135682257, 14.171306731806224, 13.853696116242949, 13.502813974590643, 13.120094135208204, 12.70700477800225, 12.265043430396476, 11.79573198885003, 11.300611782840214, 10.781238697893434, 10.23917837383203, 9.67600149394765, 9.09327918030282, 8.492578509799394, 7.875458165039419, 7.243464233352021, 6.598126166668299, 5.940952914166, 5.273429238860259, 4.597012228480185, 3.9131280101408707, 3.2231686774508512, 2.5284894377946903, 1.8304059866146127, 1.1301921145822, 0.4290775525963548, -0.2717539414168053, -0.971166250894508, -1.6680723221896083, -2.361435338229797, -3.0502696441999593, -3.7336414261331767, -4.4106691442578425, -5.080523723880235, -5.742428507528219, -6.395658972972766, -7.039542222644403, -7.6734562508130555, -8.296828995733096, -8.909137184758094, -9.509904981189239, -10.09870244235059, -10.675143799074457, -11.238885567420486, -11.789624504057263, -12.32709541728268, -12.851068846176577, -13.361348620818049, -13.857769316921273, -14.340193618579528, -14.80850960311136, -15.262627962244936, -15.702479174054444, -16.128010640199847, -16.539183803087624, -16.935971257586612, -17.318353871891397, -17.686317932025933, -18.039852324325576, -18.378945770024572, -18.70358412581066, -19.01374776388886, -19.309409044726227, -19.59052989522238, -19.857059504584182, -20.108932149657676, -20.346065160908545, -20.568357039629248, -20.77568573630467, -20.96790709937151, -21.144853502891827, -21.306332660887527, -21.452126635303134, -21.58199104374053, -21.695654472263033, -21.792818097710615, -21.873155523069293, -21.936312828551586, -21.981908840123474, -22.009535616299488, -22.018759153095015, -22.009120306102822, -21.980135927729883, -21.931300216710543, -21.86208627609777, -21.771947875032385, -21.660321408702796, -21.526628050038813, -21.37027608583456, -21.19066342917562, -20.987180299243803, -20.759212058815653, -20.506142199034585, -20.22735546033914, -19.922241077783426, -19.590196138356845, -19.230629037352625, -18.842963020296118, -18.42663979647882, -17.98112320970784, -17.505902951505206, -17.000498301674153, -16.464461880872648, -15.8973833996281, -15.29889338806693, -14.668666890533572, -14.006427109234364, -13.311948981055613, -12.58506267178177, -11.825656972075091, -11.03368257976504, -10.209155253253211, -9.352158821133324, -8.462848033506903, -7.541451240871937, -6.5882728869536455, -5.603695802356075, -4.5881832864970935, -3.542280965910324, -2.466618417670847, -1.3619105474162603, -0.2289587121962846, 0.9313484208162977, 2.118034287886129, 3.3300341218026124, 4.566194930849052, 5.825275769072211, 7.105948302313282, 8.406797673474955, 9.726323669501875, 11.062942191528075, 12.414987028615801, 13.780711934472174, 15.158293005474167, 16.545831357294627, 17.941356096364867, 19.342827581370273, 20.748140968939087, 22.155130036663806, 23.56157127557806, 24.965188243238675, 26.363656167576618, 27.754606790754742, 29.135633441350368, 30.504296322301727, 31.85812800121127, 33.19463908879363, 34.51132409049162, 35.805667415552975, 37.075149527197176, 38.317253216863264, 39.52946998495999, 40.70930651001739, 41.85429118766447, 42.96198072045823, 44.02996673922807, 45.055882436310185, 46.03740919082456, 46.97228316596351, 47.85830185817276, 48.69333057805298, 49.47530884284042, 50.20225666040799, 50.87228068488583, 51.48358022421294, 52.03445308021287, 52.52330120213201, 52.9486361349851, 53.30908424451415, 53.60339170110805, 53.8304292055994, 53.989196440513005, 54.07882623103322, 54.09858840070672, 54.047893307705394, 53.92629504832563, 53.73349431529265, 53.469340899386694, 53.13383582388757, 52.72713310235156, 52.24954111129556, 51.7015235704431, 51.08370012430665, 50.396846520016325, 49.64189437746644, 48.819930549035575, 47.9321960673143, 46.98008468049673, 45.96514097628386, 44.88905809637127, 43.75367504480198, 42.560973594667644, 41.3130747988517, 40.01223511168116, 38.660842129535794, 37.261409959609054, 35.81657422714711, 34.32908673258956, 32.80180977111184, 31.237710128107395, 29.63985276514222, 28.01139421188708, 26.35557568043966, 24.675715919331516, 22.975203825329498, 21.257490831921434, 19.52608309408682, 17.784533489628114, 16.03643345792063, 14.28540469750975, 12.535090744447604, 10.789148453679514, 9.051239406159963, 7.325021264643532, 5.614139101334573, 3.9222167207202387, 2.2528480009980942, 0.6095882775274993, -1.0040542083244846, -2.5846267716931335, -4.1287406350243145, -5.633079144380865, -7.0944058287803715, -8.509572280481647, -9.875525834605778, -11.189317026992352, -12.4481068097825, -13.649173504862558, -14.78991947600987, -15.86787750133972, -16.88071682847462, -17.826248895717228, -18.702432703432443, -19.507379820804225, -20.2393590141422, -20.89680048395985, -21.47829969913457, -21.982620817580063, -22.40869968400905, -22.755646396549047, -23.022747435173788, -23.20946734613479, -23.31544997782013, -23.34051926472149, -23.284679557445337, -23.14811549798187, -22.93119144070753, -22.634450420863935, -22.25861267352269, -21.804573707286522, -21.27340193822985, -20.666335890784367, -19.98478097349218, -19.2303058387123, -18.40463833651998, -17.50966107415282, -16.547406593441337, -15.52005217970254, -14.429914316582439, -13.279442802291273, -12.071214543587857, -10.807927044737712, -9.492391609477274, -8.127526274779145, -6.716348495916947, -5.261967602967054, -3.7675770494808334, -2.2364464745710935, -0.6719136001300599, 0.92262401471647, 2.5437173394748434, 4.187874335767338, 5.851568495523541, 7.53124743084405, 9.223341492430993, 10.924272393485092, 12.630461816032737, 14.338339976787951, 16.044354129848674, 17.74497698379608, 19.436715011098354, 21.11611662810492, 22.77978022437938, 24.42436202063237, 26.046583735081718, 27.64324003870393, 29.211205780517904, 30.74744296477899, 32.24900746274317, 33.713055442495474, 35.136849501206335, 36.51776448510067, 37.8532929833783, 39.14105048330983, 40.378780174766995, 41.56435739347746, 42.69579369339715, 43.771240539670906, 44.788992614784405, 45.74749073163976, 46.645324348435885, 47.48123368138913, 48.25411141249024, 48.96300399065567, 49.60711252579102, 50.18579327644029, 50.69855773283877, 51.14507229832162, 51.5251575731539, 51.83878724595928, 52.08608659897768, 52.267330634462766, 52.382941830527066, 52.433487535747325, 52.419677012801074, 52.342358142318005, 52.20251379901677, 52.00125791303636, 51.73983123016661, 51.419596785425384, 51.04203510514424, 50.608739153357945, 50.121409038906705, 49.58184650019614, 48.99194918505555, 48.35370474356773, 47.6691847521272, 46.940538487295136, 46.16998656829681, 45.35981448719567, 44.51236604593901, 43.630036719548414, 42.715266964760374, 41.77053549339406, 40.79835252963171, 39.80125307026274, 38.781790166728605, 37.7425282475664, 36.68603649952553, 35.61488232527959, 34.5316248952418, 33.43880881052625, 32.338957893593765, 31.23456912256199, 30.12810672456392, 29.021996442899425, 27.91861999204356, 26.82030971386562, 25.72934344766084, 24.64793962581498, 23.578252606123183, 22.52236825093471, 21.48229976245742, 20.459983782658302, 19.457276765322487, 18.4759516269063, 17.517694681915465, 16.584102867601572, 15.676681261846852, 14.796840897159429, 13.945896872783205, 13.125066765983462, 12.335469342652198, 11.578123566466278, 10.853947904919753, 10.163759929680667, 9.508276207841185, 8.888112479792923, 8.303784118627185, 7.755706865169136, 7.244197831975149, 6.769476768891039, 6.331667582054239, 5.930800097549094, 5.566812060291286, 5.239551358108699, 4.948778460434176, 4.69416906049411, 4.4753169094109175, 4.291736830191045, 4.142867899184876, 4.028076782259251, 3.946661212618691, 3.8978535969619936, 3.880824736449539, 3.8946876487974706, 3.93850147770317, 4.011275475729538, 4.111973046771711, 4.239515834233851, 4.392787841135268, 4.5706395684611305, 4.771892158246807, 4.995341528079377, 5.239762483943277, 5.503912798626422, 5.786537243218433, 6.086371559601238, 6.402146362222505, 6.732590957875494, 7.076437072674619, 7.4324224759038025, 7.799294490939709, 8.175813384000904, 8.560755622043557, 8.952916991720791, 9.351115571931386, 9.754194553124215, 10.161024897156324, 10.570507832176279, 10.981577177659435, 11.39320149540412, 11.804386062980354, 12.214174666799918, 12.621651212667077, 13.025941152345952, 13.426212725365044, 13.82167801593855, 14.211593825560389, 14.595262362464164, 14.972031749786652, 15.34129635489052, 15.702496942906647, 16.055120658139515, 16.398700837542428, 16.732816661008513, 17.057092643735032, 17.371197976411146, 17.67484571943545, 17.967791857801977, 18.24983422368895, 18.52081129416383, 18.780600871738756, 19.029118655825762, 19.266316713403224, 19.49218185743599, 19.70673394179826, 19.910024081597694, 20.10213280794056, 20.283168166253276, 20.45326376734334, 20.612576800391295, 20.761286017056907, 20.899589695826357, 21.027703595643565, 21.145858907748995, 21.254300214498667, 21.353283463746997, 21.443073967173238, 21.52394443066828, 21.596173024647513, 21.66004150183389, 21.715833369746502, 21.763832124766118, 21.804319554284444, 21.837574113046454, 21.863869379380876, 21.883472596585946, 21.896643304286382, 21.903632064120433, 21.904679283644576, 21.90001414185438, 21.889853619238536, 21.874401634779296, 21.853848291816796, 21.82836923418915, 21.798125113560978, 21.763261168348375, 21.723906914155517, 21.68017594514448, 21.63216584527765, 21.579958207898557, 21.523618761653868, 21.463197600308877, 21.398729513578257, 21.330234415667373, 21.257717867829147, 21.181171690852203, 21.100574663033733, 21.01589329886686, 20.927082703332484, 20.834087496417045, 20.736842802198243, 20.635275296602828, 20.529304307732655, 20.41884296246113, 20.303799372853003, 20.18407785582409, 20.059580179364264, 19.930206828570494, 19.795858284696124, 19.656436310415096, 19.511845234507398, 19.36199322922565, 19.20679357367335, 19.04616589662248, 18.88003739234046, 18.708344003136148, 18.531031562532085, 18.34805689316433, 18.15938885375841, 17.965009329763234, 17.76491416252837, 17.55911401218015, 17.34763514969437, 17.130520173976464, 16.907828650130064, 16.679637665448542, 16.446042300054383, 16.207156009497, 15.963110917025784, 15.71405801366779, 15.46016726465658, 15.201627621181462, 14.93864693685683, 14.671451788738844, 14.40028720314577, 14.125416286965084, 13.847119765556535, 13.565695428777241, 13.281457487065671, 12.994735839927696, 12.705875259557153, 12.415234492707516, 12.123185284295973, 11.830111326577512, 11.536407138059653, 11.242476876650102, 10.948733091829379, 10.655595420917424, 10.363489234769794, 10.07284423846258, 9.784093032755802, 9.497669642294968, 9.214008016695722, 8.933540510774147, 8.656696350318276, 8.383900089867266, 8.115570069035401, 7.852116873941884, 7.593941810321804, 7.34143539486381, 7.094975871274482, 6.854927757497109, 6.621640430400598, 6.395446754135223, 6.176661758192704, 5.965581371023953, 5.7624812148743025, 5.5676154672563785, 5.381215794236424, 5.203490360437954, 5.034622920367177, 4.874771995357364, 4.724070140095899, 4.582623302348207, 4.450510279131404, 4.327782272206031, 4.214462545373021, 4.110546185648334, 4.0159999699863, 3.930762338796244, 3.854743477071761, 3.7878255035216375, 3.729862767657352, 3.68068225435421, 3.6400840949708577, 3.6078421836780104, 3.5837048972184244, 3.5673959158967135, 3.5586151431785127, 3.55703972088218, 3.5623251365318116, 3.574106419076635, 3.591999418792457, 3.6156021668399227, 3.64449630960953, 3.67824861265898, 3.7164125287595127, 3.7585298242715024, 3.804132257824229, 3.8527433050328046, 3.9038799227733514, 3.95705434634835, 4.011775912721022, 4.067552902850151, 4.123894396056592, 4.1803121292692795, 4.236322353942014, 4.291447683413466, 4.345218923480186, 4.397176878983236, 4.446874129275354, 4.493876765516566, 4.537766082862765, 4.578140220761168, 4.614615744727371, 4.646829163184478, 4.674438373163171, 4.697124028910236, 4.714590827724371, 4.726568707638864, 4.73281395187867, 4.733110195368987, 4.727269328922556, 4.715132297114188, 4.696569786245779, 4.671482799211056, 4.639803114497584, 4.6014936269955315, 4.556548568736204, 4.5049936081334385, 4.446885826767991, 4.38231357322885, 4.31139619398818, 4.2342836417771395, 4.151155962394025, 4.062222661354833, 3.967721952272202, 3.8679198893075766, 3.7631093865054948, 3.65360912726713, 3.539762367661455, 3.4219356377010945, 3.300517345116966, 3.175916286576304, 3.0485600716548698, 2.918893465248046, 2.7873766544421232, 2.6544834461867413, 2.5206994024097122, 2.3865199194875824, 2.252448259231337, 2.118993538773009, 1.986668686927008, 1.85598837477229, 1.7274669283343869, 1.6016162313549485, 1.4789436262173261, 1.3599498211360785, 1.2451268117453065, 1.1349558251921392, 1.0299052948107343, 0.9304288733613864, 0.8369634927180196, 0.7499274777510343, 0.669718721971754, 0.5967129323222626, 0.531261950249927, 0.47369215596046166, 0.42430296245369226, 0.3833654056359799, 0.3511208364699603, 0.3277797207530111, 0.31352055174415794, 0.30848888043916434, 0.3127964678780897, 0.3265205634177768, 0.34970331244170016, 0.3823512964991096, 0.42443520837879767, 0.4758896641062831, 0.5366131533556389, 0.6064681292288734, 0.6852812378340429, 0.7728436875590444, 0.8689117574014767, 0.9732074431744395, 1.0854192398800588, 1.205203058005843, 1.3321832709731942, 1.4659538904563072, 1.606079865768163, 1.7520985030289296, 1.9035209993398148, 2.059834086715087, 2.220501780087026, 2.3849672232556967, 2.552654626247283, 2.7229712871669047, 2.895309691253139, 3.0690496795155413, 3.243560679021198, 3.4182039866118825, 3.5923350975870196, 3.765306070655636, 3.9364679202826016, 4.105173027382834, 4.270777559206769, 4.432643889157016, 4.590143007231312, 4.742656911758376, 4.889580973114164, 5.030326260148382, 5.164321820145773, 5.291016903260474, 5.409883122519869, 5.520416540687963, 5.622139675497312, 5.714603415022479, 5.797388835258447, 5.870108912285374, 5.9324101217644785, 5.983973918886206, 6.024518092304271, 6.053797986038838, 6.0716075837807155, 6.07778045053529, 6.072190527041357, 6.054752772945812, 6.02542365525524, 5.984201479160088, 5.931126558909385, 5.866281227004967, 5.789789680596989, 5.701817664570436, 5.602571991439077, 5.492299898781717, 5.371288245587715, 5.239862549498736, 5.098385867559993, 4.94725752370854, 4.786911686836613, 4.617815803863692, 4.44046889284459, 4.25539970170246, 4.063164738740731, 3.8643461816159164, 3.6595496719727754, 3.449402003431221, 3.2345487110820628, 3.0156515710891987, 2.793386019401732, 2.568438498960337, 2.341503745131405, 2.113282019409574, 1.8844763017161426, 1.6557894518480432, 1.427921350850573, 1.2015660332393217, 0.9774088211288299, 0.7561234714073856, 0.5383693471386819, 0.3247886243770737, 0.11600354554131753, -0.08738626959348217, -0.2848064443433871, -0.47571038623281314, -0.6595817382115567, -0.8359367296637421, -1.0043264171700836, -1.1643388053310062, -1.315600838320465, -1.4577802532421122, -1.590587286804654, -1.7137762273144674, -1.8271468044881813, -1.9305454101360957, -2.023866143340329, -2.107051674355048, -2.1800939220858866, -2.2430345406546435, -2.295965211243021, -2.339027736093587, -2.372413932267554, -2.3963653234877973, -2.4111726291360487, -2.417175050226265, -2.4147593529384883, -2.4043587510557383, -2.386451589422809, -2.3615598313043864, -2.3302473532839025, -2.293118052101715, -2.2508137685814202, -2.204012034519997, -2.1534236491458416, -2.099790092450403, -2.0438807833784463, -1.9864901915218578, -1.9284348116103698, -1.870550010677631, -1.813686758375722, -1.7587082514512673, -1.7064864438986076, -1.6578984947914845, -1.6138231462167303, -1.5751370441310026, -1.5427110153146648, -1.5174063138972815, -1.5000708511949998, -1.4915354228084277, -1.492609947099796, -1.504079729280134, -1.5267017654024089, -1.5612011005774775, -1.6082672556851048, -1.6685507367701766, -1.7426596411722723, -1.8311563742457113, -1.9345544902845495, -2.0533156709716236, -2.187846854325988, -2.338497526735023, -2.5055571902015643, -2.689253016457927, -2.889747699053907, -3.107137513950738, -3.341450598515104, -3.592645458156994, -3.8606097091317855, -4.145159065300509, -4.44603657584565, -4.7629121201440885, -5.095382165144125, -5.442969789737964, -5.805124979710483, -6.181225195948409, -6.570576217641651, -6.972413261272967, -7.385902375222733, -7.810142108839655, -8.24416545386275, -8.686942055086256, -9.13738068618956, -9.59433198566995, -10.056591446855546, -10.522902655013345, -10.991960763626308, -11.462416200989384, -11.932878597368614, -12.40192092208739, -12.868083819055258, -13.329880128428702, -13.785799581313581, -14.234313653655212, -14.67388056476891, -15.102950405283606, -15.519970378649562, -15.923390139792938, -16.3116672139701, -16.683272478403524, -17.03669568886238, -17.370451032995316, -17.68308269191168, -17.973170391271264, -18.23933492295387, -18.48024361827053, -18.69461575360588, -18.881227869404068, -19.03891898347249, -19.166595679713637, -19.26323705360891, -19.327899496023264, -19.359721297252122, -19.35792705361019, -19.321831859329425, -19.250845267047417, -19.144475000749527, -19.00233040567499, -18.8241256203791, -18.609682456917923, -18.358932975916993, -18.071921744146053, -17.748807763138153, -17.389866058343497, -16.995488919304865, -16.566186782388904, -16.10258874868431, -15.605442730786685, -15.075615223344514, -14.51409069340014, -13.921970587769007, -13.30047195590578, -12.650925687948577, -11.974774368869625, -11.273569750917929, -10.548969847801727, -9.80273565530941, -9.036727504325423, -8.252901053448298, -7.453302929642701
